GWH ID	Wu ID	IHSM SDB ID
GWHTABKE006562	Yangtao2007927	Aveca03vR1g10100.1
GWHTABKE006563	Yangtao2007929	Aveca03vR1g10110.1
GWHTABKE006564	Yangtao2007928	Aveca03vR1g10120.1
GWHTABKE006565	Yangtao2007930	Aveca03vR1g10130.1
GWHTABKE006566	Yangtao2007931	Aveca03vR1g10140.1
GWHTABKE006567	Yangtao2007932	Aveca03vR1g10150.1
GWHTABKE006568	Yangtao2007933	Aveca03vR1g10160.1
GWHTABKE006569	Yangtao2007934	Aveca03vR1g10170.1
GWHTABKE006570	Yangtao2007935	Aveca03vR1g10180.1
GWHTABKE006571	Yangtao2007936	Aveca03vR1g10190.1
GWHTABKE006572	Yangtao2007937	Aveca03vR1g10200.1
GWHTABKE006573	Yangtao2007938	Aveca03vR1g10210.1
GWHTABKE006574	Yangtao2007939	Aveca03vR1g10220.1
GWHTABKE006575	Yangtao2007942	Aveca03vR1g10230.1
GWHTABKE006576	Yangtao2007940	Aveca03vR1g10240.1
GWHTABKE006577	Yangtao2007941	Aveca03vR1g10250.1
GWHTABKE006578	Yangtao2007943	Aveca03vR1g10260.1
GWHTABKE006579	Yangtao2007944	Aveca03vR1g10270.1
GWHTABKE006580	Yangtao2007945	Aveca03vR1g10280.1
GWHTABKE006581	Yangtao2007947	Aveca03vR1g10290.1
GWHTABKE006582	Yangtao2007946	Aveca03vR1g10300.1
GWHTABKE006583	Yangtao2007948	Aveca03vR1g10310.1
GWHTABKE006584	Yangtao2007949	Aveca03vR1g10320.1
GWHTABKE006585	Yangtao2007950	Aveca03vR1g10330.1
GWHTABKE006586	Yangtao2007951	Aveca03vR1g10340.1
GWHTABKE006587	Yangtao2007952	Aveca03vR1g10350.1
GWHTABKE006588	Yangtao2007954	Aveca03vR1g10360.1
GWHTABKE006589	Yangtao2007953	Aveca03vR1g10370.1
GWHTABKE006590	Yangtao2007955	Aveca03vR1g10380.1
GWHTABKE006591	Yangtao2007956	Aveca03vR1g10390.1
GWHTABKE006592	Yangtao2007957	Aveca03vR1g10400.1
GWHTABKE006593	Yangtao2007958	Aveca03vR1g10410.1
GWHTABKE006594	Yangtao2007959	Aveca03vR1g10420.1
GWHTABKE006595	Yangtao2007960	Aveca03vR1g10430.1
GWHTABKE006596	Yangtao2007961	Aveca03vR1g10440.1
GWHTABKE006597	Yangtao2007962	Aveca03vR1g10450.1
GWHTABKE006598	Yangtao2007963	Aveca03vR1g10460.1
GWHTABKE006599	Yangtao2007964	Aveca03vR1g10470.1
GWHTABKE006600	Yangtao2007965	Aveca03vR1g10480.1
GWHTABKE006601	Yangtao2007966	Aveca03vR1g10490.1
GWHTABKE006602	Yangtao2007967	Aveca03vR1g10500.1
GWHTABKE006603	Yangtao2007968	Aveca03vR1g10510.1
GWHTABKE006604	Yangtao2007969	Aveca03vR1g10520.1
GWHTABKE006605	Yangtao2007970	Aveca03vR1g10530.1
GWHTABKE006606	Yangtao2007971	Aveca03vR1g10540.1
GWHTABKE006607	Yangtao2007972	Aveca03vR1g10550.1
GWHTABKE006608	Yangtao2007973	Aveca03vR1g10560.1
GWHTABKE006609	Yangtao2007974	Aveca03vR1g10570.1
GWHTABKE006610	Yangtao2007975	Aveca03vR1g10580.1
GWHTABKE006611	Yangtao2007976	Aveca03vR1g10590.1
GWHTABKE006612	Yangtao2007977	Aveca03vR1g10600.1
GWHTABKE006613	Yangtao2007978	Aveca03vR1g10610.1
GWHTABKE006614	Yangtao2007979	Aveca03vR1g10620.1
GWHTABKE006615	Yangtao2007980	Aveca03vR1g10630.1
GWHTABKE006616	Yangtao2007981	Aveca03vR1g10640.1
GWHTABKE006617	Yangtao2007982	Aveca03vR1g10650.1
GWHTABKE006618	Yangtao2007983	Aveca03vR1g10660.1
GWHTABKE006619	Yangtao2007984	Aveca03vR1g10670.1
GWHTABKE006620	Yangtao2007985	Aveca03vR1g10680.1
GWHTABKE006621	Yangtao2007986	Aveca03vR1g10690.1
GWHTABKE006622	Yangtao2007987	Aveca03vR1g10700.1
GWHTABKE006623	Yangtao2007988	Aveca03vR1g10710.1
GWHTABKE006624	Yangtao2007989	Aveca03vR1g10720.1
GWHTABKE006625	Yangtao2007990	Aveca03vR1g10730.1
GWHTABKE006626	Yangtao2007991	Aveca03vR1g10740.1
GWHTABKE006627	Yangtao2007992	Aveca03vR1g10750.1
GWHTABKE006628	Yangtao2007993	Aveca03vR1g10760.1
GWHTABKE006629	Yangtao2007994	Aveca03vR1g10770.1
GWHTABKE006630	Yangtao2007995	Aveca03vR1g10780.1
GWHTABKE006631	Yangtao2007996	Aveca03vR1g10790.1
GWHTABKE006632	Yangtao2007997	Aveca03vR1g10800.1
GWHTABKE006633	Yangtao2007998	Aveca03vR1g10810.1
GWHTABKE006634	Yangtao2007999	Aveca03vR1g10820.1
GWHTABKE006635	Yangtao2008000	Aveca03vR1g10830.1
GWHTABKE006636	Yangtao2008001	Aveca03vR1g10840.1
GWHTABKE006637	Yangtao2008002	Aveca03vR1g10850.1
GWHTABKE006638	Yangtao2008003	Aveca03vR1g10860.1
GWHTABKE006639	Yangtao2008004	Aveca03vR1g10870.1
GWHTABKE006640	Yangtao2008005	Aveca03vR1g10880.1
GWHTABKE006641	Yangtao2008006	Aveca03vR1g10890.1
GWHTABKE006642	Yangtao2008007	Aveca03vR1g10900.1
GWHTABKE006643	Yangtao2008008	Aveca03vR1g10910.1
GWHTABKE006644	Yangtao2008009	Aveca03vR1g10920.1
GWHTABKE006645	Yangtao2008010	Aveca03vR1g10930.1
GWHTABKE006646	Yangtao2008011	Aveca03vR1g10940.1
GWHTABKE006647	Yangtao2008012	Aveca03vR1g10950.1
GWHTABKE006648	Yangtao2008013	Aveca03vR1g10960.1
GWHTABKE006649	Yangtao2008014	Aveca03vR1g10970.1
GWHTABKE006650	Yangtao2008015	Aveca03vR1g10980.1
GWHTABKE006651	Yangtao2008016	Aveca03vR1g10990.1
GWHTABKE006652	Yangtao2008017	Aveca03vR1g11000.1
GWHTABKE006653	Yangtao2008018	Aveca03vR1g11010.1
GWHTABKE006654	Yangtao2008019	Aveca03vR1g11020.1
GWHTABKE006655	Yangtao2008020	Aveca03vR1g11030.1
GWHTABKE006656	Yangtao2008021	Aveca03vR1g11040.1
GWHTABKE006657	Yangtao2008022	Aveca03vR1g11050.1
GWHTABKE006658	Yangtao2008023	Aveca03vR1g11060.1
GWHTABKE006659	Yangtao2008024	Aveca03vR1g11070.1
GWHTABKE006660	Yangtao2008025	Aveca03vR1g11080.1
GWHTABKE006661	Yangtao2008026	Aveca03vR1g11090.1
GWHTABKE006662	Yangtao2008027	Aveca03vR1g11100.1
GWHTABKE006663	Yangtao2008028	Aveca03vR1g11110.1
GWHTABKE006664	Yangtao2008029	Aveca03vR1g11120.1
GWHTABKE006665	Yangtao2008030	Aveca03vR1g11130.1
GWHTABKE006666	Yangtao2008031	Aveca03vR1g11140.1
GWHTABKE006667	Yangtao2008032	Aveca03vR1g11150.1
GWHTABKE006668	Yangtao2008033	Aveca03vR1g11160.1
GWHTABKE006669	Yangtao2008034	Aveca03vR1g11170.1
GWHTABKE006670	Yangtao2008035	Aveca03vR1g11180.1
GWHTABKE006671	Yangtao2008036	Aveca03vR1g11190.1
GWHTABKE006672	Yangtao2008037	Aveca03vR1g11200.1
GWHTABKE006673	Yangtao2008038	Aveca03vR1g11210.1
GWHTABKE006674	Yangtao2008039	Aveca03vR1g11220.1
GWHTABKE006675	Yangtao2008040	Aveca03vR1g11230.1
GWHTABKE006676	Yangtao2008041	Aveca03vR1g11240.1
GWHTABKE006677	Yangtao2008042	Aveca03vR1g11250.1
GWHTABKE006678	Yangtao2008043	Aveca03vR1g11260.1
GWHTABKE006679	Yangtao2008044	Aveca03vR1g11270.1
GWHTABKE006680	Yangtao2008045	Aveca03vR1g11280.1
GWHTABKE006681	Yangtao2008046	Aveca03vR1g11290.1
GWHTABKE006682	Yangtao2008047	Aveca03vR1g11300.1
GWHTABKE006683	Yangtao2008048	Aveca03vR1g11310.1
GWHTABKE006684	Yangtao2008049	Aveca03vR1g11320.1
GWHTABKE006685	Yangtao2008050	Aveca03vR1g11330.1
GWHTABKE006686	Yangtao2008051	Aveca03vR1g11340.1
GWHTABKE006687	Yangtao2008052	Aveca03vR1g11350.1
GWHTABKE006688	Yangtao2008053	Aveca03vR1g11360.1
GWHTABKE006689	Yangtao2008054	Aveca03vR1g11370.1
GWHTABKE006690	Yangtao2008055	Aveca03vR1g11380.1
GWHTABKE006691	Yangtao2008056	Aveca03vR1g11390.1
GWHTABKE006692	Yangtao2008057	Aveca03vR1g11400.1
GWHTABKE006693	Yangtao2008058	Aveca03vR1g11410.1
GWHTABKE006694	Yangtao2008059	Aveca03vR1g11420.1
GWHTABKE006695	Yangtao2008061	Aveca03vR1g11430.1
GWHTABKE006696	Yangtao2008060	Aveca03vR1g11440.1
GWHTABKE006697	Yangtao2008062	Aveca03vR1g11450.1
GWHTABKE006698	Yangtao2008063	Aveca03vR1g11460.1
GWHTABKE006699	Yangtao2008064	Aveca03vR1g11470.1
GWHTABKE006700	Yangtao2008065	Aveca03vR1g11480.1
GWHTABKE006701	Yangtao2008066	Aveca03vR1g11490.1
GWHTABKE006702	Yangtao2008067	Aveca03vR1g11500.1
GWHTABKE006703	Yangtao2008068	Aveca03vR1g11510.1
GWHTABKE006704	Yangtao2008069	Aveca03vR1g11520.1
GWHTABKE006705	Yangtao2008070	Aveca03vR1g11530.1
GWHTABKE006706	Yangtao2008071	Aveca03vR1g11540.1
GWHTABKE006707	Yangtao2008072	Aveca03vR1g11550.1
GWHTABKE006708	Yangtao2008073	Aveca03vR1g11560.1
GWHTABKE006709	Yangtao2008074	Aveca03vR1g11570.1
GWHTABKE006710	Yangtao2008075	Aveca03vR1g11580.1
GWHTABKE006711	Yangtao2008076	Aveca03vR1g11590.1
GWHTABKE006712	Yangtao2008077	Aveca03vR1g11600.1
GWHTABKE006713	Yangtao2008078	Aveca03vR1g11610.1
GWHTABKE006714	Yangtao2008079	Aveca03vR1g11620.1
GWHTABKE006715	Yangtao2008080	Aveca03vR1g11630.1
GWHTABKE006716	Yangtao2008081	Aveca03vR1g11640.1
GWHTABKE006717	Yangtao2008082	Aveca03vR1g11650.1
GWHTABKE006718	Yangtao2008083	Aveca03vR1g11660.1
GWHTABKE006719	Yangtao2008084	Aveca03vR1g11670.1
GWHTABKE006720	Yangtao2008085	Aveca03vR1g11680.1
GWHTABKE006721	Yangtao2008086	Aveca03vR1g11690.1
GWHTABKE006722	Yangtao2008087	Aveca03vR1g11700.1
GWHTABKE006723	Yangtao2008088	Aveca03vR1g11710.1
GWHTABKE006724	Yangtao2008089	Aveca03vR1g11720.1
GWHTABKE006725	Yangtao2008090	Aveca03vR1g11730.1
GWHTABKE006726	Yangtao2008091	Aveca03vR1g11740.1
GWHTABKE006727	Yangtao2008092	Aveca03vR1g11750.1
GWHTABKE006728	Yangtao2008093	Aveca03vR1g11760.1
GWHTABKE006729	Yangtao2008094	Aveca03vR1g11770.1
GWHTABKE006730	Yangtao2008095	Aveca03vR1g11780.1
GWHTABKE006731	Yangtao2008096	Aveca03vR1g11790.1
GWHTABKE006732	Yangtao2008097	Aveca03vR1g11800.1
GWHTABKE006733	Yangtao2008098	Aveca03vR1g11810.1
GWHTABKE006734	Yangtao2008099	Aveca03vR1g11820.1
GWHTABKE006735	Yangtao2008100	Aveca03vR1g11830.1
GWHTABKE006736	Yangtao2008101	Aveca03vR1g11840.1
GWHTABKE006737	Yangtao2008102	Aveca03vR1g11850.1
GWHTABKE006738	Yangtao2008103	Aveca03vR1g11860.1
GWHTABKE006739	Yangtao2008104	Aveca03vR1g11870.1
GWHTABKE006740	Yangtao2008105	Aveca03vR1g11880.1
GWHTABKE006741	Yangtao2008106	Aveca03vR1g11890.1
GWHTABKE006742	Yangtao2008107	Aveca03vR1g11900.1
GWHTABKE006743	Yangtao2008108	Aveca03vR1g11910.1
GWHTABKE006744	Yangtao2008109	Aveca03vR1g11920.1
GWHTABKE006745	Yangtao2008110	Aveca03vR1g11930.1
GWHTABKE006746	Yangtao2008111	Aveca03vR1g11940.1
GWHTABKE006747	Yangtao2008112	Aveca03vR1g11950.1
GWHTABKE006748	Yangtao2008113	Aveca03vR1g11960.1
GWHTABKE006749	Yangtao2008114	Aveca03vR1g11970.1
GWHTABKE006750	Yangtao2008115	Aveca03vR1g11980.1
GWHTABKE006751	Yangtao2008116	Aveca03vR1g11990.1
GWHTABKE006752	Yangtao2008117	Aveca03vR1g12000.1
GWHTABKE006753	Yangtao2008118	Aveca03vR1g12010.1
GWHTABKE006754	Yangtao2008119	Aveca03vR1g12020.1
GWHTABKE006755	Yangtao2008120	Aveca03vR1g12030.1
GWHTABKE006756	Yangtao2008121	Aveca03vR1g12040.1
GWHTABKE006757	Yangtao2008122	Aveca03vR1g12050.1
GWHTABKE006758	Yangtao2008123	Aveca03vR1g12060.1
GWHTABKE006759	Yangtao2008124	Aveca03vR1g12070.1
GWHTABKE006760	Yangtao2008125	Aveca03vR1g12080.1
GWHTABKE006761	Yangtao2008126	Aveca03vR1g12090.1
GWHTABKE006762	Yangtao2008127	Aveca03vR1g12100.1
GWHTABKE006763	Yangtao2008128	Aveca03vR1g12110.1
GWHTABKE006764	Yangtao2008129	Aveca03vR1g12120.1
GWHTABKE006765	Yangtao2008130	Aveca03vR1g12130.1
GWHTABKE006766	Yangtao2008131	Aveca03vR1g12140.1
GWHTABKE006767	Yangtao2008132	Aveca03vR1g12150.1
GWHTABKE006768	Yangtao2008133	Aveca03vR1g12160.1
GWHTABKE006769	Yangtao2008134	Aveca03vR1g12170.1
GWHTABKE006770	Yangtao2008135	Aveca03vR1g12180.1
GWHTABKE006771	Yangtao2008136	Aveca03vR1g12190.1
GWHTABKE006772	Yangtao2008137	Aveca03vR1g12200.1
GWHTABKE006773	Yangtao2008138	Aveca03vR1g12210.1
GWHTABKE006774	Yangtao2008139	Aveca03vR1g12220.1
GWHTABKE006775	Yangtao2008140	Aveca03vR1g12230.1
GWHTABKE006776	Yangtao2008141	Aveca03vR1g12240.1
GWHTABKE006777	Yangtao2008142	Aveca03vR1g12250.1
GWHTABKE006778	Yangtao2008143	Aveca03vR1g12260.1
GWHTABKE006779	Yangtao2008144	Aveca03vR1g12270.1
GWHTABKE006780	Yangtao2008145	Aveca03vR1g12280.1
GWHTABKE006781	Yangtao2008146	Aveca03vR1g12290.1
GWHTABKE006782	Yangtao2008147	Aveca03vR1g12300.1
GWHTABKE006783	Yangtao2008148	Aveca03vR1g12310.1
GWHTABKE006784	Yangtao2008149	Aveca03vR1g12320.1
GWHTABKE006785	Yangtao2008150	Aveca03vR1g12330.1
GWHTABKE006786	Yangtao2008151	Aveca03vR1g12340.1
GWHTABKE006787	Yangtao2008152	Aveca03vR1g12350.1
GWHTABKE006788	Yangtao2008153	Aveca03vR1g12360.1
GWHTABKE006789	Yangtao2008154	Aveca03vR1g12370.1
GWHTABKE006790	Yangtao2008155	Aveca03vR1g12380.1
GWHTABKE006791	Yangtao2008156	Aveca03vR1g12390.1
GWHTABKE006792	Yangtao2008157	Aveca03vR1g12400.1
GWHTABKE006793	Yangtao2008158	Aveca03vR1g12410.1
GWHTABKE006794	Yangtao2008159	Aveca03vR1g12420.1
GWHTABKE006795	Yangtao2008160	Aveca03vR1g12430.1
GWHTABKE006796	Yangtao2008161	Aveca03vR1g12440.1
GWHTABKE006797	Yangtao2008162	Aveca03vR1g12450.1
GWHTABKE006798	Yangtao2008163	Aveca03vR1g12460.1
GWHTABKE006799	Yangtao2008164	Aveca03vR1g12470.1
GWHTABKE006800	Yangtao2008165	Aveca03vR1g12480.1
GWHTABKE006801	Yangtao2008166	Aveca03vR1g12490.1
GWHTABKE006802	Yangtao2008167	Aveca03vR1g12500.1
GWHTABKE006803	Yangtao2008168	Aveca03vR1g12510.1
GWHTABKE006804	Yangtao2008169	Aveca03vR1g12520.1
GWHTABKE006805	Yangtao2008170	Aveca03vR1g12530.1
GWHTABKE006806	Yangtao2008171	Aveca03vR1g12540.1
GWHTABKE006807	Yangtao2008172	Aveca03vR1g12550.1
GWHTABKE006808	Yangtao2008173	Aveca03vR1g12560.1
GWHTABKE006809	Yangtao2008174	Aveca03vR1g12570.1
GWHTABKE006810	Yangtao2008175	Aveca03vR1g12580.1
GWHTABKE006811	Yangtao2008176	Aveca03vR1g12590.1
GWHTABKE006812	Yangtao2008177	Aveca03vR1g12600.1
GWHTABKE006813	Yangtao2008178	Aveca03vR1g12610.1
GWHTABKE006814	Yangtao2008179	Aveca03vR1g12620.1
GWHTABKE006815	Yangtao2008180	Aveca03vR1g12630.1
GWHTABKE006816	Yangtao2008181	Aveca03vR1g12640.1
GWHTABKE006817	Yangtao2008182	Aveca03vR1g12650.1
GWHTABKE006818	Yangtao2008183	Aveca03vR1g12660.1
GWHTABKE006819	Yangtao2008184	Aveca03vR1g12670.1
GWHTABKE006820	Yangtao2008185	Aveca03vR1g12680.1
GWHTABKE006821	Yangtao2008186	Aveca03vR1g12690.1
GWHTABKE006822	Yangtao2008187	Aveca03vR1g12700.1
GWHTABKE006823	Yangtao2008188	Aveca03vR1g12710.1
GWHTABKE006824	Yangtao2008189	Aveca03vR1g12720.1
GWHTABKE006825	Yangtao2008190	Aveca03vR1g12730.1
GWHTABKE006826	Yangtao2008191	Aveca03vR1g12740.1
GWHTABKE006827	Yangtao2008192	Aveca03vR1g12750.1
GWHTABKE006828	Yangtao2008193	Aveca03vR1g12760.1
GWHTABKE006829	Yangtao2008194	Aveca03vR1g12770.1
GWHTABKE006830	Yangtao2008195	Aveca03vR1g12780.1
GWHTABKE006831	Yangtao2008196	Aveca03vR1g12790.1
GWHTABKE006832	Yangtao2008197	Aveca03vR1g12800.1
GWHTABKE006833	Yangtao2008198	Aveca03vR1g12810.1
GWHTABKE006834	Yangtao2008199	Aveca03vR1g12820.1
GWHTABKE006835	Yangtao2008200	Aveca03vR1g12830.1
GWHTABKE006836	Yangtao2008201	Aveca03vR1g12840.1
GWHTABKE006837	Yangtao2008202	Aveca03vR1g12850.1
GWHTABKE006838	Yangtao2008203	Aveca03vR1g12860.1
GWHTABKE006839	Yangtao2008204	Aveca03vR1g12870.1
GWHTABKE006840	Yangtao2008205	Aveca03vR1g12880.1
GWHTABKE006841	Yangtao2008206	Aveca03vR1g12890.1
GWHTABKE006842	Yangtao2008207	Aveca03vR1g12900.1
GWHTABKE006843	Yangtao2008208	Aveca03vR1g12910.1
GWHTABKE006844	Yangtao2008209	Aveca03vR1g12920.1
GWHTABKE006845	Yangtao2008210	Aveca03vR1g12930.1
GWHTABKE006846	Yangtao2008211	Aveca03vR1g12940.1
GWHTABKE006847	Yangtao2008212	Aveca03vR1g12950.1
GWHTABKE006848	Yangtao2008213	Aveca03vR1g12960.1
GWHTABKE006849	Yangtao2008214	Aveca03vR1g12970.1
GWHTABKE006850	Yangtao2008215	Aveca03vR1g12980.1
GWHTABKE006851	Yangtao2008216	Aveca03vR1g12990.1
GWHTABKE006852	Yangtao2008217	Aveca03vR1g13000.1
GWHTABKE006853	Yangtao2008218	Aveca03vR1g13010.1
GWHTABKE006854	Yangtao2008219	Aveca03vR1g13020.1
GWHTABKE006855	Yangtao2008220	Aveca03vR1g13030.1
GWHTABKE006856	Yangtao2008221	Aveca03vR1g13040.1
GWHTABKE006857	Yangtao2008222	Aveca03vR1g13050.1
GWHTABKE006858	Yangtao2008223	Aveca03vR1g13060.1
GWHTABKE006859	Yangtao2008224	Aveca03vR1g13070.1
GWHTABKE006860	Yangtao2008225	Aveca03vR1g13080.1
GWHTABKE006861	Yangtao2008226	Aveca03vR1g13090.1
GWHTABKE006862	Yangtao2008227	Aveca03vR1g13100.1
GWHTABKE006863	Yangtao2008228	Aveca03vR1g13110.1
GWHTABKE006864	Yangtao2008229	Aveca03vR1g13120.1
GWHTABKE006865	Yangtao2008230	Aveca03vR1g13130.1
GWHTABKE006866	Yangtao2008231	Aveca03vR1g13140.1
GWHTABKE006867	Yangtao2008232	Aveca03vR1g13150.1
GWHTABKE006868	Yangtao2008233	Aveca03vR1g13160.1
GWHTABKE006869	Yangtao2008234	Aveca03vR1g13170.1
GWHTABKE006870	Yangtao2008235	Aveca03vR1g13180.1
GWHTABKE006871	Yangtao2008236	Aveca03vR1g13190.1
GWHTABKE006872	Yangtao2008237	Aveca03vR1g13200.1
GWHTABKE006873	Yangtao2008238	Aveca03vR1g13210.1
GWHTABKE006874	Yangtao2008239	Aveca03vR1g13220.1
GWHTABKE006875	Yangtao2008240	Aveca03vR1g13230.1
GWHTABKE006876	Yangtao2008241	Aveca03vR1g13240.1
GWHTABKE006877	Yangtao2008242	Aveca03vR1g13250.1
GWHTABKE006878	Yangtao2008243	Aveca03vR1g13260.1
GWHTABKE006879	Yangtao2008244	Aveca03vR1g13270.1
GWHTABKE006880	Yangtao2008245	Aveca03vR1g13280.1
GWHTABKE006881	Yangtao2008246	Aveca03vR1g13290.1
GWHTABKE006882	Yangtao2008247	Aveca03vR1g13300.1
GWHTABKE006883	Yangtao2008248	Aveca03vR1g13310.1
GWHTABKE006884	Yangtao2008249	Aveca03vR1g13320.1
GWHTABKE006885	Yangtao2008250	Aveca03vR1g13330.1
GWHTABKE006886	Yangtao2008251	Aveca03vR1g13340.1
GWHTABKE006887	Yangtao2008252	Aveca03vR1g13350.1
GWHTABKE006888	Yangtao2008253	Aveca03vR1g13360.1
GWHTABKE006889	Yangtao2008254	Aveca03vR1g13370.1
GWHTABKE006890	Yangtao2008255	Aveca03vR1g13380.1
GWHTABKE006891	Yangtao2008256	Aveca03vR1g13390.1
GWHTABKE006892	Yangtao2008257	Aveca03vR1g13400.1
GWHTABKE006893	Yangtao2008258	Aveca03vR1g13410.1
GWHTABKE006894	Yangtao2008259	Aveca03vR1g13420.1
GWHTABKE006895	Yangtao2008260	Aveca03vR1g13430.1
GWHTABKE006896	Yangtao2008261	Aveca03vR1g13440.1
GWHTABKE006897	Yangtao2008262	Aveca03vR1g13450.1
GWHTABKE006898	Yangtao2008263	Aveca03vR1g13460.1
GWHTABKE006899	Yangtao2008264	Aveca03vR1g13470.1
GWHTABKE006900	Yangtao2008265	Aveca03vR1g13480.1
GWHTABKE006901	Yangtao2008266	Aveca03vR1g13490.1
GWHTABKE006902	Yangtao2008267	Aveca03vR1g13500.1
GWHTABKE006903	Yangtao2008268	Aveca03vR1g13510.1
GWHTABKE006904	Yangtao2008269	Aveca03vR1g13520.1
GWHTABKE006905	Yangtao2008270	Aveca03vR1g13530.1
GWHTABKE006906	Yangtao2008271	Aveca03vR1g13540.1
GWHTABKE006907	Yangtao2008272	Aveca03vR1g13550.1
GWHTABKE006908	Yangtao2008273	Aveca03vR1g13560.1
GWHTABKE006909	Yangtao2008274	Aveca03vR1g13570.1
GWHTABKE006910	Yangtao2008275	Aveca03vR1g13580.1
GWHTABKE006911	Yangtao2008276	Aveca03vR1g13590.1
GWHTABKE006912	Yangtao2008277	Aveca03vR1g13600.1
GWHTABKE006913	Yangtao2008278	Aveca03vR1g13610.1
GWHTABKE006914	Yangtao2008279	Aveca03vR1g13620.1
GWHTABKE006915	Yangtao2008280	Aveca03vR1g13630.1
GWHTABKE006916	Yangtao2008281	Aveca03vR1g13640.1
GWHTABKE006917	Yangtao2008282	Aveca03vR1g13650.1
GWHTABKE006918	Yangtao2008283	Aveca03vR1g13660.1
GWHTABKE006919	Yangtao2008284	Aveca03vR1g13670.1
GWHTABKE006920	Yangtao2008285	Aveca03vR1g13680.1
GWHTABKE006921	Yangtao2008286	Aveca03vR1g13690.1
GWHTABKE006922	Yangtao2008287	Aveca03vR1g13700.1
GWHTABKE006923	Yangtao2008288	Aveca03vR1g13710.1
GWHTABKE006924	Yangtao2008289	Aveca03vR1g13720.1
GWHTABKE006925	Yangtao2008290	Aveca03vR1g13730.1
GWHTABKE006926	Yangtao2008291	Aveca03vR1g13740.1
GWHTABKE006927	Yangtao2008292	Aveca03vR1g13750.1
GWHTABKE006928	Yangtao2008293	Aveca03vR1g13760.1
GWHTABKE006929	Yangtao2008294	Aveca03vR1g13770.1
GWHTABKE006930	Yangtao2008295	Aveca03vR1g13780.1
GWHTABKE006931	Yangtao2008296	Aveca03vR1g13790.1
GWHTABKE006932	Yangtao2008297	Aveca03vR1g13800.1
GWHTABKE006933	Yangtao2008298	Aveca03vR1g13810.1
GWHTABKE006934	Yangtao2008299	Aveca03vR1g13820.1
GWHTABKE006935	Yangtao2008300	Aveca03vR1g13830.1
GWHTABKE006936	Yangtao2008301	Aveca03vR1g13840.1
GWHTABKE006937	Yangtao2008302	Aveca03vR1g13850.1
GWHTABKE006938	Yangtao2008303	Aveca03vR1g13860.1
GWHTABKE006939	Yangtao2008304	Aveca03vR1g13870.1
GWHTABKE006940	Yangtao2008305	Aveca03vR1g13880.1
GWHTABKE006941	Yangtao2008306	Aveca03vR1g13890.1
GWHTABKE006942	Yangtao2008307	Aveca03vR1g13900.1
GWHTABKE006943	Yangtao2008308	Aveca03vR1g13910.1
GWHTABKE006944	Yangtao2008309	Aveca03vR1g13920.1
GWHTABKE006945	Yangtao2008310	Aveca03vR1g13930.1
GWHTABKE006946	Yangtao2008311	Aveca03vR1g13940.1
GWHTABKE006947	Yangtao2008312	Aveca03vR1g13950.1
GWHTABKE006948	Yangtao2008313	Aveca03vR1g13960.1
GWHTABKE006949	Yangtao2008314	Aveca03vR1g13970.1
GWHTABKE006950	Yangtao2008315	Aveca03vR1g13980.1
GWHTABKE006951	Yangtao2008316	Aveca03vR1g13990.1
GWHTABKE006952	Yangtao2008317	Aveca03vR1g14000.1
GWHTABKE006953	Yangtao2008318	Aveca03vR1g14010.1
GWHTABKE006954	Yangtao2008319	Aveca03vR1g14020.1
GWHTABKE006955	Yangtao2008320	Aveca03vR1g14030.1
GWHTABKE006956	Yangtao2008321	Aveca03vR1g14040.1
GWHTABKE006957	Yangtao2008322	Aveca03vR1g14050.1
GWHTABKE006958	Yangtao2008323	Aveca03vR1g14060.1
GWHTABKE006959	Yangtao2008324	Aveca03vR1g14070.1
GWHTABKE006960	Yangtao2008325	Aveca03vR1g14080.1
GWHTABKE006961	Yangtao2008326	Aveca03vR1g14090.1
GWHTABKE006962	Yangtao2008327	Aveca03vR1g14100.1
GWHTABKE006963	Yangtao2008328	Aveca03vR1g14110.1
GWHTABKE006964	Yangtao2008329	Aveca03vR1g14120.1
GWHTABKE006965	Yangtao2008330	Aveca03vR1g14130.1
GWHTABKE006966	Yangtao2008331	Aveca03vR1g14140.1
GWHTABKE006967	Yangtao2008332	Aveca03vR1g14150.1
GWHTABKE006968	Yangtao2008333	Aveca03vR1g14160.1
GWHTABKE006969	Yangtao2008334	Aveca03vR1g14170.1
GWHTABKE006970	Yangtao2008335	Aveca03vR1g14180.1
GWHTABKE006971	Yangtao2008336	Aveca03vR1g14190.1
GWHTABKE006972	Yangtao2008337	Aveca03vR1g14200.1
GWHTABKE006973	Yangtao2008338	Aveca03vR1g14210.1
GWHTABKE006974	Yangtao2008339	Aveca03vR1g14220.1
GWHTABKE006975	Yangtao2008340	Aveca03vR1g14230.1
GWHTABKE006976	Yangtao2008341	Aveca03vR1g14240.1
GWHTABKE006977	Yangtao2008342	Aveca03vR1g14250.1
GWHTABKE006978	Yangtao2008343	Aveca03vR1g14260.1
GWHTABKE006979	Yangtao2008344	Aveca03vR1g14270.1
GWHTABKE006980	Yangtao2008345	Aveca03vR1g14280.1
GWHTABKE006981	Yangtao2008346	Aveca03vR1g14290.1
GWHTABKE006982	Yangtao2008347	Aveca03vR1g14300.1
GWHTABKE006983	Yangtao2008348	Aveca03vR1g14310.1
GWHTABKE006984	Yangtao2008349	Aveca03vR1g14320.1
